workerId, assignmentId, hitId, advice, reward, choices, results, timeToReadInstructions, timeToTakeQuiz, quizWrongTriesCounter, answerTimePerRound
A2CS92S5XOYS3B,32XVDSJFP051P80LR9YDLF5I2GXM2U,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 1 1 1 1 1 1 0 0 0,551,1 1 0 0 1 0 1 1 0 1,76 20 43 30 93 49 50 73 40 77,35.5072,99.7969,1,5.3191 4.3357 2.7358 1.3837 0.7998 1.1518 2.5599 0.9199 1.1602 0.6316
A23K1C2USTZKV6,31JLPPHS2V2EATHG8PRVWTZF3UCO3M,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 1 0 0 0 0 1 0 0 1,455,0 1 1 0 0 0 1 0 1 0,27 50 18 67 67 1 50 24 92 59,25.6771,33.3283,0,6.7576 0.9912 4.5038 1.0087 2.9837 0.9359 0.7758 0.8797 0.6717 0.9758
AP26BNVW9C4FQ,3RANCT1ZVGPEQT5QJ4IADIPG98DUBW,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 1 1 1 1 0 1 1 0 1,736,0 1 0 0 1 1 1 0 1 0,86 67 82 8 28 100 96 87 98 84,51.5425,24.2322,0,7.1100 8.5273 5.1436 4.5198 1.8398 1.4077 0.7681 4.6957 0.4160 0.6876
A1D32H228RF6EX,3GA6AFUKOPW4ICVT4CW5CK2ER8YH3R,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 1 0 1 1 0 0 0 0 0,460,1 1 1 1 1 1 0 1 1 1,25 51 40 97 69 20 33 84 21 20,421.5875,19.6726,0,4.0585 5.3117 10.5836 2.3601 1.2078 2.3437 0.7679 1.8400 3.8557 3.2322
A39PWM9C4U0TEP,32SCWG5HIICVSCGZ6R28SWGPNQB6PS,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 0 0 0 0 1 1 0 1 0,620,0 0 0 1 0 1 0 0 1 1,38 57 92 77 96 69 43 92 49 7,37.7061,129.2108,0,9.2732 3.7106 5.8727 2.5784 1.4778 1.8400 3.1985 5.0288 7.2438 3.8649
A2YE2I9DYV9OKW,3BV8HQ2ZZX9O58AXH8KB21RUO4BA6G,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 1 0 1 1 1 0 0 0 0,392,0 1 1 0 1 1 1 1 1 1,23 81 7 15 73 64 12 52 19 46,69.2295,26.9345,0,4.1297 3.0613 2.2199 1.4259 1.5278 1.8038 1.5661 1.2993 0.8819 1.0482
A1WF1X8PQQJ2OQ,3WYP994K18ZP1Q80XEYR5N91RVDY6D,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 1 0 1 1 1 1 1 1 0,595,1 1 0 1 1 1 1 1 1 0,40 51 73 94 70 80 100 23 25 39,16.9744,451.4125,1,8.5371 2.2556 4.2477 2.1197 1.9360 2.4158 3.5998 2.0078 2.6400 1.4959
ARQA90W3DRJCB,345LHZDEDY09NY1D4B34VZR4LG13UF,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 0 0 0 0 1 0 1 1 0,446,0 0 0 0 1 1 1 1 1 0,84 77 5 1 53 47 99 54 11 15,123.4519,129.3889,0,16.7164 7.2473 12.1442 4.8961 9.5529 1.9355 12.8075 24.7427 3.9676 3.7674
A1IW8P2O4CK670,3PQ8K71NHYSPSAM07L1NI6TGKN1AA6,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 1 0 1 0 0 0 0 0 1,266,0 0 0 1 0 0 0 0 0 1,47 7 3 18 30 31 2 48 10 70,11.9324,132.4753,2,10.9959 11.7595 3.3593 1.8152 2.5284 1.9114 2.4879 1.4887 1.6079 0.9429
A2KC0PSGG2OIQX,35BLDD71I75AL6X6U88IVMY2EI8ZVW,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 1 1 1 0 0 1 1 0 0,478,0 0 1 0 0 1 1 0 1 0,2 83 9 32 62 92 29 86 80 3,866.7089,88.6143,0,4.4981 1.1037 0.6479 1.0159 1.9198 0.7358 1.9999 0.8719 2.3837 0.7439
A2KOPOJ9ZR5US3,38SKSKU7R25LUBW2G0IQ8IXAR75IL0,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 0 1 1 1 0 0 1 0 0,424,0 1 1 0 0 0 0 1 0 0,62 79 39 53 16 79 0 39 35 22,3.5970,30.8640,2,6.0050 2.5360 2.4480 1.1310 2.5810 2.4410 0.8390 1.5200 0.6950 1.8650
A2VDGWD0BBMSP2,388U7OUMF89LQEAZHUQGOQ6DB5DR04,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 1 1 1 0 0 1 1 0 1,339,1 1 1 0 0 0 1 0 0 1,54 5 43 27 40 27 16 46 6 75,102.9562,34.4094,0,4.5202 11.3923 3.4767 1.3241 3.1164 5.4215 3.7065 2.1566 2.5587 1.6279
A35UAI9VBH32D5,3XIQGXAUMDGJ5LWVBSHHSN2OK057XH,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 0 0 1 1 0 0 1 1 0,404,0 0 1 0 1 0 1 1 1 1,71 90 87 32 21 19 19 4 50 11,22.0790,200.0544,1,13.5164 2.6314 7.4315 4.7681 4.7195 1.3438 1.5438 4.0876 2.8637 1.1589
A3UF6XXFFRR237,3Z7VU45IPZPUZUH8NUOTOYRMPE2Z18,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 1 1 0 1 1 0 1 1 0,459,0 1 1 0 1 0 0 0 1 0,3 74 50 32 17 85 78 26 58 36,87.5202,195.5840,0,9.9985 0.6249 0.8929 7.5720 1.5220 4.8748 0.8724 2.3206 4.1177 1.4454
A3O43L1ZB2PRQ2,3BV8HQ2ZZX9O58AXH8KB21RUO4C6AD,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 0 0 1 0 1 0 1 0 0,437,1 0 0 1 1 1 1 1 0 0,97 24 26 61 53 49 34 23 42 28,53.5392,32.7276,1,4.1531 7.5216 1.7918 1.1661 3.4677 2.3161 1.5074 0.9080 1.0284 0.9330
A2WSHOJP9S085C,33NF62TLXKA65GYQDIRP5JZVFMQKJC,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 1 0 1 0 0 0 0 0 0,354,1 1 0 1 0 0 0 0 0 0,3 58 79 42 5 5 2 70 17 73,12.4371,41.0244,0,7.6788 8.0792 2.7117 7.4239 0.8320 2.6084 2.1919 1.6722 2.6081 1.4479
A1IL81UMEC9OJI,37M28K1J0RL0T3P41RE0B5WZAAWAJN,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 0 1 0 1 1 1 1 0 1,534,1 1 1 1 0 0 0 0 0 0,55 22 85 87 20 52 55 88 49 21,122.5346,21.3652,0,9.4457 5.9819 5.1298 3.1837 2.4019 2.1353 2.5806 1.5658 2.0107 1.6252
A25XF7JNDKL995,34T446B1C1MHKCLGZX0LZV7RB4C0C9,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 1 1 1 1 0 0 1 1 0,495,1 1 1 1 1 0 0 1 1 0,6 59 59 41 57 46 37 72 79 39,54.1340,26.8990,0,10.1120 4.9510 3.8960 1.8350 1.5520 3.4490 1.4150 1.6270 1.9010 1.9740
A1RSAU5I9NZTOP,3FTYUGLFSVTQKBDVWZ180WL0DCZ5DZ,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 1 0 1 0 0 1 0 1 0,469,0 1 0 1 1 0 1 1 1 1,30 80 33 78 18 17 35 62 70 46,143.5261,89.3058,1,16.1531 4.4492 3.7781 4.5086 3.3690 6.0760 4.0119 2.2301 4.8012 1.8311
A2Z6NL0CTXY0ZB,3OJSZ2ATDT4A32CL5MYM04B4R1W758,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 0 0 1 1 1 1 0 0 0,460,1 0 0 1 1 1 1 0 0 0,7 44 16 96 61 21 81 74 34 26,25.6060,38.2000,1,7.1740 4.8390 4.5440 2.2330 1.3270 0.8980 0.8320 1.1400 1.2960 1.5920
AJ8YRFXUNYNIH,3CP1TO84PU93H1FFZAHR4DUWGLA52Q,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 1 1 0 0 0 1 1 1 0,405,1 0 1 1 1 0 1 0 1 1,75 10 97 37 50 29 12 16 17 62,84.1651,29.8893,0,12.3074 6.7196 5.2556 1.7117 4.4799 3.9998 1.2082 1.6639 4.1436 1.2638
A3TKG4R05ER6XY,33TIN5LC05ICJ9AYVL13PX03HWOY9R,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 0 1 0 0 1 1 1 0 1,646,0 0 0 1 1 1 1 0 1 1,81 86 25 66 74 87 60 53 62 52,35.0909,105.5262,0,8.0260 11.3128 5.3109 2.0667 3.7081 12.2932 4.0706 6.1604 3.0577 8.2018
A2SYTRKH1JWJO5,3D8YOU6S9FS8KHOVND12223OV75U6E,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 0 1 1 0 1 0 0 0 1,480,0 1 1 1 0 0 1 1 0 0,48 85 95 40 1 44 61 5 89 12,7.7551,49.8555,1,5.9669 9.4988 1.0818 1.2293 1.8847 1.2759 1.0167 5.0264 1.2238 2.9483
A3DUPRZSMU9W5R,3IAEQB9FMFSKXUSFS0OHQWYDX94DWP,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 1 1 0 1 0 0 0 1 0,426,0 1 1 0 1 0 0 0 1 1,62 47 38 50 47 4 45 19 27 87,66.8752,20.0725,0,7.7783 1.3997 2.9520 0.8160 3.7282 1.0879 0.7520 1.5837 0.7117 1.0882
A3DA81ZFKYYGFC,374TNBHA8C3IB8RKCNCPBSQSRWSQY5,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 1 0 1 0 0 1 0 1 1,703,0 0 0 0 0 0 1 1 1 1,50 91 99 93 67 28 62 94 50 69,139.9060,67.4520,0,12.8630 3.0940 4.3440 2.2230 2.8760 1.9380 1.2030 4.8610 2.2510 2.2670
A2Y5I2HJTRFR8H,3RYC5T2D741OEVEJYF563R7LJDSPRC,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 1 1 0 0 1 1 1 1 0,313,0 1 1 0 0 1 1 1 1 0,41 89 46 40 9 17 11 29 7 24,77.8491,49.1317,1,6.6271 1.8911 1.0729 1.0561 7.6393 0.8163 1.5239 1.5007 1.2688 1.3962
AU6SRME5DNC67,30JNVC0ORASWPD1V2N81PSVP10GQH7,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 1 1 1 1 1 1 1 0 1,712,1 1 0 1 1 0 1 0 0 1,84 56 45 97 74 97 60 61 96 42,81.9957,39.1689,0,18.7198 8.9821 2.0074 6.4071 3.9998 2.7133 1.5361 4.1362 2.7039 0.9998
A1PW0DYY2X8TP,3XC1O3LBOTUB3PCDACHUMPZJ2OOLTN,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 0 0 0 0 0 1 0 0 0,514,1 0 0 0 0 0 1 0 0 0,62 28 49 67 75 50 70 44 65 4,78.5640,71.8560,1,14.5810 3.5140 2.9540 2.4750 1.2920 4.8250 1.8220 1.8070 1.3330 1.3100
A119NKB45VOGE5,3A1PQ49WVIP889HEH8IMORNHTOP1HO,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 0 1 1 0 1 1 0 0 1,373,0 0 1 1 0 1 0 0 0 0,6 31 55 33 72 4 68 55 42 7,3.3270,15.0260,0,2.9010 1.7590 1.4630 0.7840 1.7590 2.2470 0.8750 1.8390 0.9520 2.9820
A1IHI23KH87K5W,3KXIR214I5OLLIBFL5YHZLOIGPH42M,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 1 0 0 1 0 0 0 1 1,519,1 1 0 1 1 0 0 1 1 1,42 77 90 42 69 43 46 94 3 13,57.5500,39.2018,1,6.3166 2.1271 3.3280 1.9813 5.6279 3.3898 1.5459 2.2562 1.6956 1.6360
A2MYLV7DGUL42B,308XBLVESJCMA1D9FAN5872W29EBRE,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 0 1 1 0 0 0 0 1 0,523,1 0 1 1 0 1 1 0 1 0,83 38 53 74 9 90 1 92 40 43,57.0747,26.7524,0,10.9262 4.1196 2.0158 2.0875 1.5355 4.6639 3.0876 1.1836 1.4384 0.9997
A6AB1O0UYB7PI,3R08VXYT7D34GLR51NLVQ4OHBY1W7F,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 1 0 1 0 1 0 1 1 0,490,1 0 1 1 0 1 0 1 1 0,66 65 41 38 31 18 48 72 71 40,66.2464,58.5204,1,15.7192 11.0941 5.6354 7.4640 4.8852 4.1982 1.1776 3.8550 6.0273 4.0593
A1YCGICA8XCNBH,35DR22AR5ES142V89GERF6Q8FYLX34,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 1 1 0 1 1 1 1 1 1,492,0 1 1 1 1 1 1 1 1 1,10 77 86 33 52 48 61 75 31 19,83.7710,55.0156,1,6.5714 3.0631 3.6558 1.6087 1.2108 0.9824 1.1582 0.9513 0.8599 0.9132
A3GRV5A91OW2BV,37XITHEISXH5K65FTAJ0JR8EKUECRM,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 1 1 0 1 0 1 1 1 0,568,1 1 1 0 1 0 1 1 1 0,40 72 68 24 70 72 49 88 74 11,75.7668,26.4068,0,3.1305 5.8604 7.7092 3.8539 3.5240 1.9160 5.8841 4.6900 2.0120 1.6499
A2FT02WD8F761E,3Z9WI9EOZ0WAEA30PIO4T6JG2UPHK7,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 0 0 0 0 0 1 0 0 0,478,1 0 0 0 0 0 1 0 0 0,64 97 28 48 9 100 57 65 6 4,80.1622,33.7615,0,9.3723 7.1912 6.1390 3.3981 2.3231 9.8116 1.3593 1.5390 1.2328 1.1671
A1V6MPL7396OE4,32SCWG5HIICVSCGZ6R28SWGPNQFP6F,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 0 0 0 1 1 1 0 1 0,430,1 0 0 0 1 1 0 0 1 0,6 16 87 67 64 35 54 75 19 7,24.4946,27.6514,0,5.5828 8.2927 5.0087 5.9023 13.9740 6.7942 16.4535 7.3730 5.8415 6.7274
AMIPQMYV4SV8K,3A4NIXBJ7777QUMT1FGI0B4R8GTMLO,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 1 0 1 1 1 1 0 0 0,542,0 1 1 0 1 1 1 0 1 0,67 50 91 15 64 64 92 42 37 20,43.4855,23.3090,0,7.6274 4.3522 4.1798 4.7327 1.9660 2.2470 6.2280 3.8872 2.3447 1.2069
A14WLAP6TCEKO0,39RP059MEI1VDL0HA2ROM88MWMFMB1,3421H3BM9APJ10H5JJVYQQQUJDC9JC,1 1 0 0 0 1 0 1 0 0,549,1 0 1 0 1 1 1 1 1 0,98 38 59 2 93 74 42 98 10 35,41.2286,134.6280,2,4.9807 1.4422 0.7860 0.6717 0.5305 1.8985 7.1477 0.9446 1.8418 0.4340
A88DXNDGDUWEN,3F6KKYWMNC9UA0J10ZXUUDLM4X1DNZ,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 0 1 0 0 0 0 1 0 0,462,0 0 1 0 0 0 0 1 0 0,31 25 28 72 90 6 15 85 87 23,31.0001,11.0078,0,4.1026 4.6198 4.8313 4.0177 3.8364 1.8012 1.6406 2.7570 2.4953 1.1585
A2APPZDU0VS9LN,39ZSFO5CA94K8C327WVRB68THDRUJM,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 1 1 0 0 1 0 1 0 1,371,0 0 1 0 1 0 1 1 0 1,40 24 86 6 50 30 20 81 5 29,4.0290,35.9890,1,2.9260 2.2560 0.8880 0.7760 1.2080 2.0320 1.3690 0.7280 1.8230 0.8320
A1CY01G7686ORZ,3RWE2M8QWII0BGI7ON9ZF613A8SN0G,3421H3BM9APJ10H5JJVYQQQUJDC9JC,0 0 1 1 0 1 1 0 1 0,539,0 1 1 0 1 1 0 1 1 0,52 58 84 36 70 100 13 30 27 69,15.2222,24.6699,0,8.6448 5.3220 2.7635 1.6202 1.7400 1.3437 2.3079 1.4316 0.8853 0.7677
